icao24,origin_country,velocity,on_ground
aa4e47,United States,224.49,False
a16dd7,United States,107.78,False
a4c2f8,United States,280.25,False
801826,India,214.33,False
a8b8b9,United States,6.94,True
406909,United Kingdom,196.81,False
781b47,China,265.65,False
c07a14,Canada,251.36,False
801830,India,243.51,False
801831,India,90.29,False
a868f7,United States,190.29,False
4bb42b,Turkey,143.71,False
ab2854,United States,194.64,False
a9fb92,United States,139.51,False
ab284d,United States,190.15,False
a73735,United States,165.25,False
3d46e3,Germany,74.06,False
a3a446,United States,30.29,False
4043b8,United Kingdom,52.02,False
39dd48,France,100.08,False
ac4843,United States,229.12,False
a0f46f,United States,5.92,True
a34119,United States,227.41,False
39dd41,France,220.01,False
a58103,United States,238.83,False
39dd45,France,228.13,False
a12797,United States,228.04,False
a12798,United States,236.93,False
a1277b,United States,235.56,False
a1aaae,United States,153.42,False
a4b107,United States,52.46,False
a65dbc,United States,37.38,False
47b121,Norway,237.25,False
3c13ff,Germany,217.03,False
a2ddac,United States,199.58,False
a3b796,United States,28.81,True
506dff,Slovenia,49.92,False
4069f9,United Kingdom,50.48,False
ac8ed9,United States,33.45,False
8a03f4,Indonesia,226.47,False
ab6efc,United States,7.72,True
3d46b7,Germany,71.3,False
440179,Austria,225.91,False
e49d36,Brazil,119.02,False
45214b,Bulgaria,222.45,False
e49d28,Brazil,68.88,False
440184,Austria,254.74,False
38aa5c,France,39.81,False
44015a,Austria,221.52,False
45213e,Bulgaria,244.98,False
440165,Austria,33.32,False
a3413f,United States,52.9,False
440175,Austria,58.97,False
47878c,Norway,207.98,False
440172,Austria,202.71,False
47878d,Norway,216.1,False
ac4888,United States,246.92,False
452149,Bulgaria,220.04,False
a9fb4e,United States,215.08,False
ab5bf0,United States,239.34,False
a0e17b,United States,48.98,False
478772,Norway,227.97,False
a09188,United States,240.37,False
80067f,India,250.96,False
a39ada,United States,208.64,False
452181,Bulgaria,159.25,False
70a9b1,Nepal,127.74,False
a8db3b,United States,221.02,False
440198,Austria,227.31,False
39dd59,France,140.91,False
adfebb,United States,197.02,False
500199,San Marino,308.62,False
ada51e,United States,220.14,False
a2348d,United States,244.95,False
7c7591,Australia,0.0,True
a3411f,United States,219.39,False
ac7bf8,United States,229.21,False
a8db4e,United States,136.01,False
e49d24,Brazil,204.52,False
00b348,South Africa,122.59,False
adfec9,United States,82.87,False
8a03ac,Indonesia,134.28,False
ac3575,United States,73.36,False
8a03ad,Indonesia,71.08,False
440191,Austria,235.21,False
48940d,Poland,55.07,False
a36799,United States,4.37,True
452166,Bulgaria,248.86,False
471dbf,Hungary,240.82,False
a04f56,United States,99.91,False
ab00ce,United States,227.54,False
45caa8,Denmark,217.1,False
471dbb,Hungary,56.2,False
47873a,Norway,124.7,False
471dbc,Hungary,222.51,False
440132,Austria,201.67,False
440141,Austria,225.48,False
e4a53e,Brazil,100.06,False
300a7c,Italy,188.11,False
39ca85,France,63.17,False
471dc0,Hungary,264.5,False
a3c9a1,United States,0.0,True
300a7b,Italy,155.55,False
471dc1,Hungary,238.43,False
a8a785,United States,235.79,False
a34199,United States,211.05,False
e4a536,Brazil,217.49,False
a126c4,United States,182.79,False
a3c9b4,United States,245.92,False
a6f11e,United States,54.23,False
8a051f,Indonesia,159.48,False
440159,Austria,216.84,False
a4b187,United States,53.84,False
471da8,Hungary,215.35,False
a5d165,United States,240.96,False
c03487,Canada,0.0,True
acdf98,United States,90.04,False
ae1f7a,United States,56.62,False
471db6,Hungary,0.9,True
a3549d,United States,183.61,False
471db4,Hungary,356.11,False
a3ff26,United States,229.15,False
471db5,Hungary,216.41,False
3d4824,Germany,63.27,False
300a6c,Italy,41.18,False
452124,Bulgaria,232.45,False
471db3,Hungary,132.94,False
471db0,Hungary,232.24,False
4bb2b2,Turkey,223.87,False
4bb2b0,Turkey,249.94,False
a246cb,United States,213.33,False
a64ac6,United States,100.79,False
e4a57f,Brazil,57.11,False
a96412,United States,0.0,True
a41f37,United States,236.93,False
7020a6,Bangladesh,110.54,False
7020a4,Bangladesh,68.42,False
7020a3,Bangladesh,112.07,False
a4c45a,United States,170.11,False
a1bf3a,United States,182.42,False
a52af1,United States,84.3,False
4bb2ad,Turkey,246.72,False
a61797,United States,242.59,False
7020b2,Bangladesh,216.75,False
ac4801,United States,146.81,False
a8a748,United States,234.33,False
ac4806,United States,47.64,False
c03427,Canada,65.01,False
7020b4,Bangladesh,268.0,False
a8a712,United States,197.16,False
440117,Austria,7.72,True
3fe9f8,Germany,40.41,False
a52aed,United States,184.04,False
a366a1,United States,167.51,False
7020be,Bangladesh,190.03,False
a6045d,United States,73.57,False
3d20e7,Germany,51.03,False
4bb2a1,Turkey,201.79,False
8018be,India,203.05,False
4069b3,United Kingdom,172.91,False
a83108,United States,229.98,False
e4a54d,Brazil,5.14,True
846021,Japan,225.7,False
00a097,South Africa,209.46,False
a126e8,United States,222.33,False
4bb2a5,Turkey,231.72,False
39a860,France,58.52,False
781c70,China,195.43,False
a869bc,United States,226.7,False
8017fd,India,46.94,False
39a858,France,81.1,False
a486cc,United States,0.0,True
a353c6,United States,176.4,False
a353d2,United States,239.77,False
ab5c26,United States,253.81,False
a603a2,United States,33.83,False
4bb1e8,Turkey,71.11,False
8017e5,India,123.29,False
a486be,United States,218.12,False
a03c7e,United States,0.9,True
a603b0,United States,276.09,False
a233c8,United States,53.83,False
4bb1c5,Turkey,227.71,False
a736c1,United States,232.71,False
a15c80,United States,227.38,False
a233ce,United States,263.85,False
8017ee,India,229.25,False
39320b,France,75.83,False
39320e,France,57.88,False
a486b3,United States,7.72,True
46a2c6,Greece,47.94,False
896206,United Arab Emirates,154.87,False
abbf4b,United States,223.72,False
ae1f48,United States,56.61,False
34568c,Spain,176.69,False
884213,Thailand,235.61,False
345698,Spain,227.02,False
884214,Thailand,211.92,False
345699,Spain,193.41,False
ac33c4,United States,251.55,False
345691,Spain,224.26,False
345692,Spain,225.52,False
aa19b7,United States,48.7,False
acdf34,United States,49.85,False
ab00b5,United States,224.88,False
847294,Japan,252.33,False
884206,Thailand,183.14,False
884207,Thailand,215.57,False
e49ba5,Brazil,128.64,False
345687,Spain,138.89,False
e49ba7,Brazil,29.12,False
7380c2,Israel,240.27,False
ac20a1,United States,172.88,False
7380c1,Israel,220.43,False
7380c0,Israel,259.61,False
7380c4,Israel,227.89,False
a9778e,United States,64.57,False
7380c7,Israel,0.0,False
a9b43f,United States,100.06,False
a1ac91,United States,216.85,False
a220cb,United States,69.99,False
ad9c49,United States,75.06,False
a749c8,United States,227.91,False
4785bf,Norway,155.47,False
4785be,Norway,145.63,False
344346,Spain,181.41,True
4785bd,Norway,121.94,False
7380cb,Israel,155.51,False
a52c1d,United States,41.67,False
ac33e2,United States,227.13,False
abbdfa,United States,237.63,False
e49c59,Brazil,244.46,False
a36825,United States,0.0,True
4b0ca8,Switzerland,65.87,False
a7bc58,United States,11.32,True
a76c79,United States,181.23,False
ac3477,United States,6.69,True
8a04ab,Indonesia,176.28,False
ab148e,United States,261.93,False
345646,Spain,221.1,False
345642,Spain,83.88,False
345643,Spain,211.47,False
781c07,China,138.17,False
4798c4,Norway,152.04,False
ac2154,United States,77.9,False
a5d0f3,United States,111.41,False
ad5480,United States,244.2,False
e333d0,Argentina,46.37,False
a0084a,United States,76.19,False
ac2173,United States,135.86,False
a3a509,United States,3.09,True
7c617e,Australia,49.94,False
a9c6c9,United States,88.18,False
840a7c,Japan,0.0,True
852a68,Japan,311.55,False
a8dc45,United States,200.39,False
a5f6ef,United States,42.78,False
a9c6a5,United States,0.0,True
c058f7,Canada,189.3,False
345617,Spain,221.16,False
a0e20b,United States,104.91,False
345613,Spain,215.46,False
abaafe,United States,249.62,False
345614,Spain,1.29,True
345615,Spain,67.5,False
781c2d,China,229.1,False
781c40,China,218.71,False
accaf4,United States,128.07,False
a48837,United States,55.77,False
a3ec93,United States,227.91,False
a88c15,United States,77.9,False
a28ee7,United States,218.81,False
a1bee0,United States,189.19,False
c058de,Canada,103.4,False
c058dd,Canada,242.31,False
89625b,United Arab Emirates,243.05,False
a7bc44,United States,51.51,False
e49c85,Brazil,101.59,False
a989df,United States,35.2,False
a736ff,United States,241.42,False
3451da,Spain,190.32,False
3571d5,Spain,129.54,False
4079f7,United Kingdom,219.96,False
a5d668,United States,7.72,True
a6932d,United States,40.76,False
4066b9,United Kingdom,223.97,False
3451d8,Spain,226.27,False
48f453,Poland,5.92,True
4bb266,Turkey,234.11,False
3451d5,Spain,217.71,False
ad2108,United States,67.0,False
4bb263,Turkey,234.71,False
ac011d,United States,0.0,False
aac136,United States,203.68,False
a32056,United States,227.25,False
4bb21a,Turkey,221.61,False
a56050,United States,207.87,False
a0c068,United States,46.95,False
7c6359,Australia,97.06,False
4079d1,United Kingdom,230.59,False
020118,Morocco,223.62,False
ac1466,United States,225.21,False
020112,Morocco,218.96,False
020110,Morocco,215.45,False
a6d00b,United States,210.31,False
a0c075,United States,213.93,False
a81000,United States,215.67,False
c012ba,Canada,81.49,False
8962e5,United Arab Emirates,266.92,False
506cde,Slovenia,104.37,False
a87cbb,United States,140.01,False
c06e85,Canada,0.0,True
a95633,United States,157.81,False
020100,Morocco,98.94,False
a4798f,United States,11.32,False
abe147,United States,240.02,False
738285,Israel,0.0,True
4bb295,Turkey,224.02,False
738289,Israel,1280.55,False
738288,Israel,0.0,True
4bb296,Turkey,270.15,False
4bb293,Turkey,222.16,False
738286,Israel,242.5,False
4bb292,Turkey,220.84,False
c038cc,Canada,262.31,False
a4fcbe,United States,69.0,False
4bb28f,Turkey,229.1,False
4bb28e,Turkey,231.95,False
a4b64b,United States,2.06,True
3e4082,Germany,175.02,False
4bb28a,Turkey,217.92,False
acaad6,United States,126.22,False
abf486,United States,152.26,False
ac015f,United States,278.77,False
a4405f,United States,74.99,False
44cdcf,Belgium,239.44,False
44cdcd,Belgium,193.26,False
44cdcb,Belgium,72.04,False
a4c98f,United States,61.74,False
739598,Israel,41.68,False
4bb273,Turkey,233.78,False
c025d2,Canada,222.01,False
a5d643,United States,0.51,True
ad2155,United States,156.79,False
4066ce,United Kingdom,223.8,False
4bb279,Turkey,235.09,False
4bb289,Turkey,228.91,False
4bb287,Turkey,73.46,False
c06e45,Canada,230.3,False
896409,United Arab Emirates,235.72,False
896407,United Arab Emirates,250.08,False
4b0d1e,Switzerland,47.66,False
44cdc6,Belgium,217.71,False
44cdc5,Belgium,242.04,False
020176,Morocco,6.69,True
a37b0c,United States,169.38,False
44cdd1,Belgium,0.0,True
44cdd0,Belgium,143.62,False
a26e4a,United States,133.98,False
e065d3,Argentina,5.92,True
44cdca,Belgium,0.0,True
89640a,United Arab Emirates,226.21,False
a13b1e,United States,208.9,False
a3a8ef,United States,254.53,False
467714,Finland,7.72,True
a082ac,United States,145.09,False
a0f8f1,United States,138.52,False
e90041,Uruguay,65.57,False
a01b56,United States,193.19,False
a105e8,United States,237.96,False
aa7199,United States,36.83,False
a358bd,United States,236.32,False
020140,Morocco,222.98,False
02012c,Morocco,231.94,False
c0003e,Canada,244.61,False
506ca3,Slovenia,183.89,False
aae73b,United States,200.02,False
7c764d,Australia,224.16,False
020122,Morocco,258.01,False
aae757,United States,231.59,False
a212bb,United States,71.27,False
a37b45,United States,280.8,False
a3a8c0,United States,120.85,False
4c2d40,Serbia,223.0,False
a2be57,United States,46.27,False
84c43e,Japan,287.06,False
ab4df7,United States,44.92,False
a9565a,United States,148.84,False
ab0786,United States,53.92,False
ad340b,United States,49.91,False
a1f2b1,United States,1.29,True
ac6dd4,United States,2.83,True
8a081e,Indonesia,176.97,False
345385,Spain,130.23,False
345388,Spain,185.67,False
a63e7b,United States,147.5,False
780a4e,China,129.82,False
3c1459,Germany,68.63,False
ab05ef,United States,35.0,False
e48ffa,Brazil,89.05,False
a692bf,United States,0.51,True
acbe3e,United States,188.29,True
c06ccf,Canada,152.2,False
a835d1,United States,231.56,False
780a64,China,260.7,False
e80613,Chile,264.39,False
0ac16d,Colombia,127.5,False
ad8e2d,United States,53.82,False
344043,Spain,0.0,False
acbe2d,United States,58.89,False
e80620,Chile,213.2,False
a9ee1f,United States,45.23,False
4b1f9d,Switzerland,80.49,False
34535a,Spain,241.29,False
a835c5,United States,261.29,False
781d9c,China,245.46,False
ac5b43,United States,197.4,False
346690,Spain,237.43,False
abf2c2,United States,224.0,False
780a80,China,0.45,True
39b807,France,22.46,False
780a89,China,223.04,False
a2ab73,United States,230.14,False
345359,Spain,226.66,False
3d343d,Germany,58.13,False
780a93,China,191.77,False
a10708,United States,60.36,False
a75e7e,United States,233.05,False
a452c4,United States,231.1,False
ac5b66,United States,207.54,False
780a8a,China,260.52,False
345341,Spain,62.55,False
4bb0f9,Turkey,246.69,False
44ce79,Belgium,5.14,True
4bb0f4,Turkey,245.63,False
405457,United Kingdom,233.83,False
89631b,United Arab Emirates,243.41,False
780a8f,China,221.34,False
44ce75,Belgium,237.39,False
44ce6c,Belgium,238.53,False
a34729,United States,220.99,False
4bb0ee,Turkey,264.28,False
aa2e3a,United States,78.9,False
44ce6f,Belgium,215.36,False
44ce6e,Belgium,0.0,False
780a9e,China,199.3,False
aa2e51,United States,75.32,False
780a9c,China,249.34,False
a0842b,United States,85.12,False
44ce86,Belgium,48.88,False
02019d,Morocco,229.88,False
c07fb8,Canada,167.99,False
a99e0f,United States,99.99,False
404104,United Kingdom,7.72,True
a14da8,United States,227.03,False
458b37,Denmark,44.3,False
846098,Japan,217.25,False
345318,Spain,198.99,False
346644,Spain,105.8,False
345314,Spain,218.38,False
4bb0e6,Turkey,243.86,False
406752,United Kingdom,220.72,False
4bb0e4,Turkey,265.72,False
896314,United Arab Emirates,233.77,False
a01aa4,United States,43.77,False
a87e20,United States,44.44,False
40540d,United Kingdom,42.99,False
89630c,United Arab Emirates,239.69,False
884346,Thailand,131.78,False
a715bb,United States,165.01,False
4bb0e9,Turkey,269.89,False
39a581,France,65.35,False
50007b,San Marino,0.0,False
4052eb,United Kingdom,71.66,False
a2275e,United States,58.41,False
ac006d,United States,215.91,False
0200ec,Morocco,193.72,False
0200eb,Morocco,216.34,False
0200ea,Morocco,223.1,False
34660d,Spain,220.7,False
0200f8,Morocco,234.27,False
a13ace,United States,242.39,False
ac0094,United States,196.18,False
abe075,United States,122.99,False
a5d713,United States,0.0,True
346611,Spain,138.57,False
346610,Spain,239.47,False
346612,Spain,233.48,False
506e15,Slovenia,46.55,False
a1f418,United States,34.74,True
4ab821,Sweden,207.07,False
4ab822,Sweden,240.32,False
4ab823,Sweden,245.6,False
a98b76,United States,199.41,False
4ab824,Sweden,229.04,False
4ab825,Sweden,194.27,False
a8bb5a,United States,39.38,False
e0664b,Argentina,105.19,False
a75da2,United States,206.37,False
a4a40b,United States,49.92,False
4052ba,United Kingdom,77.79,False
a38da0,United States,72.07,False
a98b7c,United States,110.45,False
a63dc7,United States,64.03,False
a21432,United States,7.72,True
780a0c,China,5.14,True
80073b,India,162.58,False
80073c,India,232.97,False
a46788,United States,45.2,False
4bb208,Turkey,235.24,False
781d50,China,193.53,False
abe09a,United States,0.0,True
4bb212,Turkey,8.75,True
4bb210,Turkey,217.1,False
738325,Israel,9.77,True
e48fc2,Brazil,247.44,False
780a1e,China,195.89,False
780a1d,China,195.43,False
4bb219,Turkey,208.5,False
800756,India,69.75,False
4bb214,Turkey,226.66,False
a6f5fc,United States,267.32,False
aaf8f1,United States,5.66,True
738330,Israel,12.35,True
4bb20f,Turkey,234.39,False
4bb20d,Turkey,222.71,False
4bb20b,Turkey,228.9,False
a2014d,United States,35.33,False
89637d,United Arab Emirates,254.69,False
a9db17,United States,46.2,False
780a2a,China,182.37,False
a955e9,United States,149.14,False
780a43,China,175.58,False
a1e132,United States,227.01,False
0200ca,Morocco,245.88,False
3571c1,Spain,62.29,False
89505c,Brunei Darussalam,179.69,False
780a3f,China,0.0,True
478383,Norway,65.68,False
780a3b,China,235.11,False
89505e,Brunei Darussalam,185.91,False
800735,India,254.56,False
800738,India,208.62,False
8a07ad,Indonesia,233.37,False
4bb201,Turkey,220.12,False
ad8e29,United States,36.79,False
780a54,China,187.61,False
e48fb4,Brazil,96.21,False
ac5b20,United States,80.41,False
8830ef,Thailand,251.75,False
847517,Japan,26.75,True
8830eb,Thailand,236.21,False
a44169,United States,228.64,False
841ebc,Japan,68.73,False
8830f3,Thailand,228.94,False
ac289f,United States,118.08,False
48922b,Poland,228.0,False
ac5bf6,United States,223.5,False
a4a484,United States,207.12,False
47c225,Norway,61.71,False
489225,Poland,233.62,False
4bb105,Turkey,223.19,False
00834d,South Africa,108.06,False
489229,Poland,201.66,False
a5749b,United States,78.37,False
ad7bdf,United States,5.14,True
a3348d,United States,97.61,False
4067c4,United Kingdom,225.48,False
47c20e,Norway,77.85,False
a95745,United States,0.0,True
ad3581,United States,218.54,False
