icao24,origin_country,velocity,on_ground
3c6491,Germany,208.81,False
3c6496,Germany,166.31,False
a72f2b,United States,209.22,False
3c6427,Germany,211.5,False
4b2947,Switzerland,51.74,False
3c6426,Germany,213.41,False
86d996,Japan,202.48,False
151de6,Russian Federation,217.56,False
c080dc,Canada,0.0,True
c080dd,Canada,262.34,False
151dde,Russian Federation,217.66,False
aada0f,United States,141.54,False
403bf5,United Kingdom,3.86,True
abd7f1,United States,48.92,False
0d0e04,Mexico,256.29,False
440c8c,Austria,1.54,True
43ec6e,United Kingdom,83.52,False
7820ea,China,66.26,False
39d00c,France,49.94,False
3c6433,Germany,218.74,False
a6b47c,United States,234.67,False
7c6d8c,Australia,139.4,False
3c6446,Germany,229.94,False
a2e3ca,United States,51.88,False
0d0e11,Mexico,194.34,False
a4cf26,United States,257.72,False
84106c,Japan,200.23,False
abc4be,United States,235.89,False
0d0e14,Mexico,218.93,False
4b161f,Switzerland,225.45,False
7583a7,Philippines,121.25,False
151dfa,Russian Federation,273.87,False
4b161b,Switzerland,139.65,False
7820fb,China,192.66,False
7c6d7c,Australia,215.92,False
151df5,Russian Federation,79.11,False
4b1620,Switzerland,226.26,False
0d0e21,Mexico,192.1,False
a556b4,United States,41.18,False
7c6d7e,Australia,96.87,False
4b293f,Switzerland,50.31,False
4856c9,Kingdom of the Netherlands,59.8,False
ac1a2c,United States,247.77,False
a423b7,United States,203.62,False
40087a,United Kingdom,210.38,False
0d0e1e,Mexico,209.4,False
758526,Philippines,238.93,False
a1d811,United States,0.0,True
a11eb4,United States,227.33,False
a17507,United States,56.32,False
a05521,United States,223.3,False
adaee8,United States,228.46,False
ad4bcb,United States,234.54,False
a0b823,United States,251.75,False
a0b821,United States,179.83,False
ac2be9,United States,77.15,False
a0b826,United States,210.68,False
aaa590,United States,219.48,False
a18845,United States,264.81,False
758534,Philippines,210.82,False
758533,Philippines,5.14,True
a650cd,United States,225.45,False
e490c3,Brazil,221.08,False
a770a2,United States,186.58,False
a96f85,United States,38.03,False
758530,Philippines,136.52,False
aaa593,United States,257.96,False
a6c6ea,United States,36.54,False
abb245,United States,75.53,False
a09ba1,United States,26.56,False
a4bc9c,United States,122.78,False
ac2bf8,United States,73.05,False
abc573,United States,183.82,False
a0fea6,United States,222.02,False
a9bf4b,United States,1.29,True
ac2bfd,United States,196.32,False
acd22c,United States,186.23,False
a9bf1f,United States,134.28,False
a280fe,United States,209.84,False
38b03c,France,64.36,False
8422f9,Japan,125.65,False
846b6c,Japan,296.19,False
a9bf27,United States,207.47,False
440c83,Austria,244.34,False
758512,Philippines,112.74,False
a6fc5f,United States,33.39,False
abc591,United States,239.46,False
acf88c,United States,53.11,False
a9ac07,United States,51.12,False
a3183d,United States,227.38,False
e490f1,Brazil,74.9,False
39d08b,France,62.27,False
a47ea4,United States,47.4,False
4b1699,Switzerland,0.0,True
ac8289,United States,235.13,False
a0b867,United States,261.28,False
4629d9,Finland,40.13,False
4b1691,Switzerland,142.46,False
48449a,Kingdom of the Netherlands,240.96,False
a0b86c,United States,192.73,False
49514c,Portugal,202.58,False
acf89f,United States,224.22,False
49514d,Portugal,171.14,False
a04240,United States,69.21,False
a10bbc,United States,5.14,True
a0ebab,United States,224.85,False
a4380f,United States,234.32,False
a4cf7f,United States,196.18,False
49514a,Portugal,237.55,False
49514b,Portugal,240.0,False
7c6d33,Australia,4.63,True
a35eb0,United States,190.48,False
a4bc76,United States,250.02,False
84bb13,Japan,282.84,False
495153,Portugal,99.0,False
aa8a0c,United States,65.92,False
a23eb2,United States,41.83,False
a0b841,United States,5.4,True
ac828f,United States,149.98,False
495145,Portugal,230.0,False
ac828e,United States,272.08,False
a7f9ec,United States,91.6,False
495146,Portugal,206.26,False
495148,Portugal,237.78,False
a0b848,United States,262.97,False
495149,Portugal,222.01,False
440c40,Austria,40.65,False
a7e6c7,United States,289.36,False
440c31,Austria,209.17,False
440c32,Austria,239.27,False
440c36,Austria,225.0,False
c03f67,Canada,118.36,False
a10bb2,United States,39.56,False
a6c826,United States,0.06,True
ab8839,United States,29.54,False
e4919f,Brazil,187.35,False
4b027f,Switzerland,191.29,False
4b027e,Switzerland,169.76,False
adf0dd,United States,99.85,False
a54535,United States,85.49,False
4b0280,Switzerland,172.23,False
a67858,United States,4.89,True
a1c557,United States,141.82,False
a9ac9a,United States,82.46,False
0d0cb0,Mexico,197.95,False
a34bc8,United States,140.04,False
a60ee1,United States,43.39,False
7c6bc2,Australia,257.18,False
7c6bc1,Australia,114.28,False
782259,China,224.14,False
4006c3,United Kingdom,261.9,False
4006c1,United Kingdom,257.61,False
a29551,United States,187.3,False
484456,Kingdom of the Netherlands,63.47,False
485788,Kingdom of the Netherlands,149.39,False
a5320b,United States,213.61,False
ac3eba,United States,235.44,False
a0b88f,United States,102.39,False
a0b88c,United States,199.76,False
a04263,United States,47.43,False
7c6bb8,Australia,228.64,False
484443,Kingdom of the Netherlands,1.8,True
484442,Kingdom of the Netherlands,212.36,False
a35ebc,United States,84.24,False
3de6df,Germany,57.37,False
a0b88a,United States,206.67,False
782272,China,227.51,False
a6652b,United States,218.23,False
a23eee,United States,37.04,False
4b0293,Switzerland,141.24,False
758560,Philippines,220.02,False
ac2ba0,United States,194.74,False
a2e57e,United States,109.38,False
46045e,Finland,8.75,True
a9ac4b,United States,127.02,False
ab6229,United States,78.71,False
3991e0,France,148.93,False
a6a0cc,United States,247.82,False
3991e8,France,112.2,False
43eae7,United Kingdom,226.01,False
ac2bb6,United States,123.49,False
ac3ee9,United States,173.53,False
151e58,Russian Federation,28.01,False
782293,China,264.94,False
aaa555,United States,145.89,False
a30596,United States,225.15,False
3bb9ff,France,0.0,True
484415,Kingdom of the Netherlands,8.75,True
ad185f,United States,143.74,False
ac8217,United States,233.81,False
3de6ac,Germany,82.84,False
ac2bc6,United States,7.72,True
a1c57e,United States,223.74,False
a8e0a5,United States,2.57,True
758538,Philippines,80.4,False
4246a8,United Kingdom,135.04,False
ad4ba3,United States,191.22,False
ab6247,United States,199.59,False
aaebe2,United States,36.53,False
4006eb,United Kingdom,223.74,False
ac8233,United States,51.19,False
a34bdc,United States,221.78,False
ac2bd5,United States,157.53,False
ac2bd9,United States,134.35,False
151da5,Russian Federation,202.05,False
7584a8,Philippines,219.28,False
151da9,Russian Federation,222.89,False
a53287,United States,263.63,False
a9aba2,United States,157.56,False
a9aba0,United States,167.41,False
ad5f5a,United States,87.17,False
3c6518,Germany,228.78,False
ac3f9c,United States,147.94,False
00ae2b,South Africa,215.77,False
440ab7,Austria,63.74,False
a22d03,United States,46.89,False
a187ba,United States,227.94,False
3c6523,Germany,69.94,False
86d974,Japan,194.07,False
a7858e,United States,205.38,False
3c651a,Germany,229.48,False
aa4252,United States,236.71,False
151dbe,Russian Federation,251.83,False
e49104,Brazil,216.27,False
4b5d51,Switzerland,2.06,True
7c6c9a,Australia,0.45,True
151db1,Russian Federation,240.53,False
4a91b2,Sweden,202.18,False
3c7861,Germany,188.3,False
842388,Japan,102.99,False
aaec9c,United States,226.62,False
a67883,United States,5.92,True
a10d56,United States,9.26,True
aa4230,United States,266.44,False
a437b5,United States,186.98,False
3e3c92,Germany,91.12,False
404f21,United Kingdom,50.23,False
3dd3f2,Germany,43.73,False
a7851c,United States,202.96,False
aa9bc6,United States,147.58,False
a6c855,United States,51.76,False
782208,China,201.9,False
390968,France,57.36,False
a041bf,United States,46.62,False
a437a6,United States,46.82,False
4ae1cd,Sweden,40.21,False
a91535,United States,223.85,False
a91536,United States,141.41,False
3d70fd,Germany,83.07,False
0d0d6d,Mexico,108.17,False
782228,China,7.72,True
a4129d,United States,58.71,False
a054cc,United States,50.15,False
a08a1a,United States,172.12,False
86d928,Japan,239.35,False
4a91f9,Sweden,185.96,False
acd0cf,United States,207.77,False
4a91f8,Sweden,173.52,False
86d90e,Japan,0.06,True
a677be,United States,253.99,False
a797b4,United States,2.31,True
4951ca,Portugal,75.19,False
408009,United Kingdom,2.06,True
4951d4,Portugal,214.16,False
aa8b0c,United States,57.79,False
4951d6,Portugal,204.09,False
4951d8,Portugal,229.58,False
a6c7a9,United States,47.87,False
4951d1,Portugal,189.89,False
4951d2,Portugal,232.46,False
a807a1,United States,5.14,True
48ca40,Poland,147.82,False
40097f,United Kingdom,240.31,False
40097e,United Kingdom,188.15,False
a8e29c,United States,202.58,False
a22d7b,United States,265.55,False
a2f7e8,United States,65.63,False
ab88ee,United States,202.18,False
7821ce,China,247.18,False
ab0e4c,United States,218.19,False
400982,United Kingdom,226.84,False
400981,United Kingdom,102.65,False
45d1f4,Denmark,45.33,False
aa9e28,United States,195.82,False
400980,United Kingdom,227.16,False
a34d52,United States,132.92,False
a1c4d8,United States,0.06,True
a0b7fe,United States,245.41,False
a437d0,United States,38.64,False
ac1b21,United States,166.9,False
40095d,United Kingdom,147.65,False
0d0d41,Mexico,188.22,False
0d0d48,Mexico,150.7,False
ad18cf,United States,91.75,False
a34d2f,United States,133.42,False
a10d7f,United States,213.28,False
a531ae,United States,27.8,False
a0691b,United States,150.23,False
ab62ad,United States,204.01,False
408041,United Kingdom,186.23,False
408044,United Kingdom,51.79,False
3e1949,Germany,77.12,False
ab0e82,United States,226.78,False
ace5ab,United States,83.53,False
38615c,France,59.71,False
c01a7d,Canada,0.26,True
ac1b44,United States,175.79,False
a2d1d6,United States,34.53,False
a11fa3,United States,203.5,False
3e191a,Germany,86.6,False
ab62d3,United States,134.76,False
a34d98,United States,201.35,False
408034,United Kingdom,140.09,False
3e1936,Germany,141.5,False
a45a3a,United States,52.36,False
392ae2,France,132.06,False
392ae6,France,236.48,False
392ae9,France,12.35,True
a33a55,United States,273.34,False
aa3086,United States,282.65,False
a557c3,United States,237.57,False
39812f,France,238.05,False
392af0,France,235.11,False
392af1,France,215.04,False
392af8,France,130.12,False
392af9,France,204.0,False
ab62f8,United States,200.07,False
4a4eae,Romania,206.79,False
a46d4e,United States,188.81,False
a8e247,United States,200.84,False
408011,United Kingdom,187.32,False
392aec,France,163.28,False
ace5bc,United States,0.0,True
ace5bb,United States,208.1,False
a46d58,United States,70.62,False
aa305f,United States,239.48,False
440d86,Austria,59.85,False
440d87,Austria,64.62,False
440d89,Austria,45.99,False
a23fb2,United States,168.8,False
a09cad,United States,228.96,False
151e26,Russian Federation,198.3,False
a5ca4b,United States,105.94,False
a95d74,United States,51.17,False
ace64a,United States,264.69,False
a11fe7,United States,197.58,False
a45a95,United States,216.3,False
08a113,Zambia,181.1,False
151e12,Russian Federation,262.06,False
151e13,Russian Federation,198.6,False
a0697d,United States,77.73,False
ab6394,United States,99.51,False
440d70,Austria,5.14,True
440d71,Austria,241.06,False
151e17,Russian Federation,236.23,False
a70a87,United States,41.24,False
a70a84,United States,45.33,False
a5ca89,United States,195.07,False
a0b921,United States,84.27,False
abb370,United States,80.63,False
a05628,United States,249.94,False
39d151,France,49.05,False
acc02b,United States,188.52,False
758616,Philippines,71.66,False
adf337,United States,30.87,False
a6fd93,United States,100.5,False
a95d52,United States,221.88,False
a11fc6,United States,6.69,True
a11fc7,United States,211.44,False
acc020,United States,52.0,False
a33a93,United States,69.54,False
495297,Portugal,217.72,False
495299,Portugal,214.29,False
a82a58,United States,75.24,False
a45a69,United States,64.65,False
495290,Portugal,242.7,False
495293,Portugal,97.27,False
a0b97c,United States,227.72,False
a09cf0,United States,38.34,False
abb397,United States,44.83,False
abb392,United States,39.95,False
a69a27,United States,37.13,False
a807e5,United States,20.25,False
86d9b8,Japan,204.86,False
440d33,Austria,233.74,False
ade025,United States,51.01,False
760918,Pakistan,27.97,False
440d35,Austria,0.06,True
a70a13,United States,52.29,False
40093f,United Kingdom,107.29,False
aa8b40,United States,186.87,False
400944,United Kingdom,208.33,False
49526a,Portugal,216.42,False
a09cfe,United States,0.0,True
a0b95e,United States,66.5,False
400935,United Kingdom,233.25,False
86d9d2,Japan,292.4,False
a83d51,United States,62.46,False
151e02,Russian Federation,183.71,False
a71d63,United States,62.77,False
a651e1,United States,152.28,False
a23fe5,United States,260.43,False
440d3d,Austria,25.12,False
440d3e,Austria,,True
aa55bd,United States,227.87,False
a0433b,United States,160.73,False
ab1fd0,United States,91.83,False
ab7627,United States,242.81,False
4baada,Turkey,222.26,False
782355,China,233.7,False
a1a026,United States,47.39,False
a34cdf,United States,62.89,False
a3900e,United States,257.75,False
a6b60a,United States,203.89,False
4007ec,United Kingdom,6.17,True
a96fa3,United States,58.64,False
782362,China,273.99,False
a66647,United States,54.79,False
4007f9,United Kingdom,232.37,False
ae5a96,United States,34.08,False
4007f6,United Kingdom,251.63,False
4007f5,United Kingdom,227.41,False
a29680,United States,186.77,False
ae5a92,United States,45.2,False
a1c66a,United States,118.69,False
a80931,United States,36.13,False
ae5a8b,United States,47.67,False
4007dc,United Kingdom,157.23,False
4007da,United Kingdom,201.43,False
ac3fc6,United States,97.57,False
3e05ba,Germany,66.08,False
a3f343,United States,34.53,False
a4bccd,United States,101.45,False
a1a004,United States,39.35,False
ab6316,United States,199.33,False
4baac7,Turkey,229.96,False
ac8302,United States,115.04,False
a83ca6,United States,122.2,False
380b5a,France,220.76,False
ad1947,United States,55.56,False
acf948,United States,54.37,False
4baad5,Turkey,0.06,True
aa6943,United States,277.72,False
49520f,Portugal,169.15,False
a7e92c,United States,47.12,False
7105ad,Saudi Arabia,156.0,False
440d10,Austria,175.5,False
a1b324,United States,35.9,False
782386,China,231.33,False
a29661,United States,48.82,False
a1635b,United States,235.77,False
4baad6,Turkey,214.58,False
495217,Portugal,222.1,False
495218,Portugal,231.58,False
495219,Portugal,215.16,False
151d94,Russian Federation,241.77,False
a1c64e,United States,231.91,False
aaffed,United States,77.17,False
ac2cb4,United States,38.81,False
151d96,Russian Federation,190.03,False
a35ff9,United States,40.8,False
495210,Portugal,125.19,False
781060,China,252.31,False
48455e,Kingdom of the Netherlands,228.21,False
495214,Portugal,228.01,False
495215,Portugal,70.32,False
a5eff0,United States,71.25,False
484559,Kingdom of the Netherlands,0.9,True
ab6339,United States,240.79,False
abc649,United States,220.38,False
484558,Kingdom of the Netherlands,9.26,True
ab0ce1,United States,60.74,False
ac3fec,United States,49.01,False
402a5f,United Kingdom,46.31,False
abd971,United States,188.29,False
a8e1cc,United States,225.9,False
484555,Kingdom of the Netherlands,244.86,False
abd975,United States,53.08,False
aab97e,United States,53.79,False
484556,Kingdom of the Netherlands,130.58,False
ac2cc3,United States,70.22,False
484560,Kingdom of the Netherlands,250.4,False
aaa668,United States,229.17,False
ace60c,United States,226.71,False
4247a1,United Kingdom,236.13,False
485873,Kingdom of the Netherlands,120.61,False
485871,Kingdom of the Netherlands,212.36,False
485876,Kingdom of the Netherlands,220.18,False
485874,Kingdom of the Netherlands,209.9,False
a4267b,United States,68.94,False
a8e1f6,United States,229.22,False
aa8a8a,United States,235.82,False
a39033,United States,81.63,False
aab99f,United States,8.23,True
abc668,United States,28.85,False
ac2cf1,United States,49.46,False
ab634a,United States,54.5,False
a4000f,United States,247.76,False
a2d359,United States,230.17,False
a42680,United States,194.27,False
ae130d,United States,0.0,False
ad1986,United States,266.64,False
781094,China,236.28,False
a95d94,United States,62.05,False
a3aff0,United States,0.06,True
abc66a,United States,44.35,False
ad5fea,United States,193.34,False
aa8a83,United States,262.55,False
ad5fef,United States,0.77,True
aaa68a,United States,226.04,False
151d56,Russian Federation,209.72,False
acf975,United States,268.09,False
aada4d,United States,172.51,False
4b5c23,Switzerland,1.8,True
abb1c2,United States,10.8,True
4ca9c2,Ireland,241.92,False
a10e32,United States,73.41,False
4ca9c3,Ireland,231.96,False
a9299f,United States,41.93,False
485844,Kingdom of the Netherlands,54.02,False
48450c,Kingdom of the Netherlands,52.77,False
a068ee,United States,29.12,False
ace4e0,United States,252.92,False
4b5c19,Switzerland,18.01,True
aa437c,United States,51.18,False
a7d673,United States,197.68,False
484506,Kingdom of the Netherlands,225.42,False
a3e07a,United States,259.75,False
abb1d3,United States,70.03,False
4ca9d3,Ireland,238.6,False
460555,Finland,46.11,False
a6a354,United States,92.32,False
84bac2,Japan,179.67,False
0d0c7d,Mexico,1.54,True
4ca9bb,Ireland,183.37,False
4ca9a9,Ireland,220.04,False
aada6e,United States,44.04,False
48ef35,Poland,48.78,False
a3e08d,United States,235.82,False
4ca9a1,Ireland,231.91,False
7585a1,Philippines,3.09,True
a76066,United States,191.93,False
ae5a48,United States,8.05,False
a8f63b,United States,64.19,True
ac1a72,United States,190.34,False
ad04ea,United States,56.04,False
485814,Kingdom of the Netherlands,186.24,False
a96ffe,United States,96.86,False
a9acb8,United States,234.92,False
abb1de,United States,202.72,False
aa5694,United States,235.89,False
a10e23,United States,0.0,True
4ca9b1,Ireland,51.74,False
aa5690,United States,220.91,False
782307,China,239.72,False
0d0c9b,Mexico,253.83,False
7585b3,Philippines,170.65,False
a055ab,United States,58.25,False
a91672,United States,53.51,False
461838,Finland,137.91,False
ae5a62,United States,32.7,False
4b5c62,Switzerland,2.57,True
a1fb23,United States,43.73,False
a2e5b4,United States,203.36,False
aada8a,United States,156.08,False
ae5a4d,United States,22.55,False
ae5a5a,United States,22.79,False
4ca9eb,Ireland,217.4,False
aa699d,United States,32.7,False
4ca9ec,Ireland,229.72,False
4ca9ed,Ireland,238.04,False
a318ea,United States,210.06,False
a53369,United States,209.88,False
ae5a53,United States,47.29,False
151d9d,Russian Federation,222.1,False
782320,China,259.34,False
a042db,United States,240.19,False
a5468e,United States,213.33,False
ab1fa7,United States,263.73,False
ae5a4b,United States,28.96,False
ae5a4c,United States,24.85,False
e49050,Brazil,236.1,False
a175f8,United States,173.5,False
a1fb16,United States,108.75,False
a305aa,United States,240.82,False
ad4d9d,United States,44.76,False
ae5a84,United States,42.6,False
a91616,United States,5.14,True
781003,China,129.44,False
a66695,United States,52.81,False
ab1fb8,United States,49.09,False
a10e50,United States,59.6,False
a76028,United States,258.99,False
aa6989,United States,84.88,False
ae5a7d,United States,21.64,False
abfa8e,United States,266.62,False
c0821d,Canada,33.44,False
4ca9cb,Ireland,243.0,False
4ca9cc,Ireland,123.15,False
a438b0,United States,121.93,False
ae5a71,United States,35.03,False
393da9,France,229.16,False
a6a331,United States,73.71,False
abd90c,United States,132.13,False
ae5a6c,United States,25.78,False
ae5a6a,United States,54.29,False
aa9cb8,United States,59.9,False
c00bd4,Canada,228.46,False
4601f2,Finland,125.52,False
8054e6,India,206.69,False
4841ad,Kingdom of the Netherlands,254.22,False
4bab4e,Turkey,232.32,False
a5cf82,United States,79.22,False
123456,Russian Federation,0.0,True
a08ea8,United States,63.53,False
aaba41,United States,0.0,True
4601f6,Finland,14.92,True
4601f4,Finland,6.69,True
43ea7c,United Kingdom,63.28,False
a0482a,United States,100.76,False
3e5ec4,Germany,45.69,False
7822dc,China,198.45,False
a380cb,United States,89.43,False
7822f4,China,250.23,False
4854cb,Kingdom of the Netherlands,219.38,False
ac0d79,United States,234.97,False
440a8c,Austria,142.25,False
e4988f,Brazil,193.66,False
e49891,Brazil,16.07,False
a68c67,United States,43.84,False
4841b4,Kingdom of the Netherlands,244.04,False
e49895,Brazil,1.03,True
a44c70,United States,229.85,False
ac74f9,United States,145.65,False
a403df,United States,1.03,True
4867eb,Kingdom of the Netherlands,241.22,False
4867ec,Kingdom of the Netherlands,232.18,False
a883d0,United States,165.11,False
43c921,United Kingdom,53.43,False
4bab2e,Turkey,225.43,False
ae4d3a,United States,78.05,False
a45f8e,United States,69.97,False
4bab2c,Turkey,273.26,False
43c924,United Kingdom,123.99,False
aacd96,United States,237.33,False
c00bec,Canada,163.25,False
4bab48,Turkey,219.24,False
a70f9f,United States,55.06,False
4bab45,Turkey,240.19,False
4bab55,Turkey,217.87,False
405fb0,United Kingdom,40.02,False
a260f7,United States,42.19,False
4867dc,Kingdom of the Netherlands,0.0,True
4bab56,Turkey,110.29,False
a3e3ac,United States,68.84,False
a5cf41,United States,209.68,False
a536e4,United States,104.16,False
acfa52,United States,1.03,True
c01ec6,Canada,240.19,False
a523c6,United States,296.21,False
43ea47,United Kingdom,109.13,False
c08830,Canada,183.75,False
c8280d,New Zealand,52.23,False
40198a,United Kingdom,62.38,False
c07534,Canada,150.31,False
acb1e5,United States,206.79,False
490d05,Portugal,153.38,False
a5cf66,United States,0.06,True
393ab7,France,33.55,False
490d02,Portugal,114.58,False
7585e8,Philippines,103.69,False
4867c1,Kingdom of the Netherlands,222.41,False
4867c4,Kingdom of the Netherlands,233.92,False
4867c2,Kingdom of the Netherlands,217.31,False
4867c3,Kingdom of the Netherlands,114.28,False
a4f0a4,United States,39.15,False
43ea66,United Kingdom,95.78,False
3df80c,Germany,56.9,False
405ff2,United Kingdom,65.48,False
a15516,United States,247.36,False
c08852,Canada,225.09,False
7585ed,Philippines,4.63,True
a776c1,United States,156.14,False
a2b0ed,United States,198.91,False
c0751c,Canada,117.94,False
a8f9a3,United States,187.76,False
440a70,Austria,41.31,False
477d1b,Hungary,4.12,True
c08859,Canada,199.4,False
a0cbd2,United States,34.27,False
acb285,United States,230.04,False
78109b,China,213.32,False
440a0a,Austria,89.73,False
a1fef5,United States,98.76,False
a07bef,United States,220.18,False
a3e525,United States,222.95,False
758770,Philippines,244.37,False
0b4338,Guatemala,1.29,True
aa4932,United States,212.1,False
ade56d,United States,234.48,False
a0cbd6,United States,6.94,True
a2886c,United States,261.29,False
add287,United States,44.41,False
440a49,Austria,76.02,False
39e121,France,46.04,False
75872d,Philippines,200.16,False
75872c,Philippines,230.62,False
a1febe,United States,19.56,False
a08efd,United States,223.29,False
a3e542,United States,146.82,False
a1b841,United States,231.72,False
38e79b,France,73.74,False
0b4382,Guatemala,58.32,False
a40565,United States,6.17,True
a32bf5,United States,221.1,False
140aec,Russian Federation,90.61,False
70c108,Oman,230.52,False
a9f3c0,United States,271.25,False
a32bcb,United States,62.55,False
a1427f,United States,251.55,False
4baac2,Turkey,227.05,False
a1a56d,United States,147.87,False
a2c555,United States,136.55,False
c060c2,Canada,229.99,False
a38237,United States,232.26,False
440a08,Austria,3.86,True
a02279,United States,60.17,False
0b4366,Guatemala,67.8,False
394f03,France,75.17,False
394f01,France,75.93,False
394f04,France,55.54,False
3cc57c,Germany,211.88,False
a2c52a,United States,130.7,False
3cc57d,Germany,229.13,False
70c126,Oman,168.74,False
c060ca,Canada,2.57,True
70c122,Oman,188.3,False
70c11f,Oman,216.25,False
ab41b6,United States,72.02,False
a52504,United States,89.23,False
7822d3,China,68.1,False
e49830,Brazil,247.14,False
a8e6f2,United States,219.84,False
486897,Kingdom of the Netherlands,225.29,False
486898,Kingdom of the Netherlands,241.37,False
48422a,Kingdom of the Netherlands,6.17,False
acd83d,United States,231.93,False
486882,Kingdom of the Netherlands,67.63,False
a4f261,United States,96.37,False
ac6227,United States,197.65,False
a2c58b,United States,127.27,False
78115b,China,4.63,True
3e04d1,Germany,0.0,True
a8e830,United States,226.63,False
a7fbbb,United States,192.0,False
ac6243,United States,171.32,False
c060b9,Canada,179.42,False
c060b5,Canada,184.48,False
781175,China,233.61,False
486868,Kingdom of the Netherlands,0.0,False
3918d9,France,50.94,False
a2c56d,United States,276.84,False
aba573,United States,200.75,False
486860,Kingdom of the Netherlands,34.99,False
ac7581,United States,190.39,False
c01f86,Canada,0.0,True
4ca97c,Ireland,191.43,False
abebe0,United States,201.52,False
a7c878,United States,209.59,False
a8986c,United States,203.48,False
770454,Sri Lanka,251.24,False
ac0bfb,United States,244.88,False
a6eeb9,United States,233.86,False
acd88e,United States,229.25,False
a20d0e,United States,167.56,False
781194,China,148.98,False
486840,Kingdom of the Netherlands,231.01,False
48683e,Kingdom of the Netherlands,221.7,False
a3f88e,United States,231.31,False
48683f,Kingdom of the Netherlands,234.48,False
c827a6,New Zealand,188.66,False
a76516,United States,74.72,False
a90802,United States,32.48,False
a4f21c,United States,211.49,False
486836,Kingdom of the Netherlands,235.08,False
a7c849,United States,190.5,False
a70eda,United States,215.94,False
ac6289,United States,197.45,False
78119c,China,116.66,False
a76546,United States,161.15,False
a3e585,United States,63.82,False
a06a09,United States,227.29,False
4d403e,Monaco,0.0,True
a70ee6,United States,279.37,False
e483dd,Brazil,86.18,False
a06a12,United States,90.73,False
a2c4b6,United States,232.46,False
a1da20,United States,32.72,False
88084c,Thailand,243.95,False
88084a,Thailand,225.85,False
880857,Thailand,223.76,False
880856,Thailand,234.78,False
880852,Thailand,231.66,False
c0617a,Canada,227.09,False
a657aa,United States,186.64,False
c06177,Canada,232.57,False
486800,Kingdom of the Netherlands,160.36,False
a99297,United States,59.38,False
ae03ed,United States,167.04,False
c06171,Canada,223.49,False
880847,Thailand,99.91,False
880846,Thailand,226.86,False
880844,Thailand,232.31,False
c827e3,New Zealand,231.23,False
880848,Thailand,194.62,False
c1e47b,Canada,4.89,True
a1a4c9,United States,85.23,False
880842,Thailand,209.0,False
a417af,United States,245.81,False
a06a2d,United States,190.25,False
a524b2,United States,64.26,False
a99262,United States,227.75,False
3df902,Germany,45.51,False
3c0ca7,Germany,193.07,False
3c0ca6,Germany,176.99,False
c06197,Canada,207.24,False
76d101,Singapore,232.04,False
88085a,Thailand,154.93,False
76d102,Singapore,225.82,False
76d107,Singapore,146.62,False
a55a0c,United States,211.93,False
70c0f6,Oman,250.99,False
a537ed,United States,221.52,False
a31a57,United States,2.31,True
7c6de9,Australia,93.17,False
4ca8e6,Ireland,163.36,False
7c6de6,Australia,93.87,False
781109,China,175.51,False
7c6de3,Australia,241.57,False
7609d6,Pakistan,0.06,True
7586a0,Philippines,3.09,True
4bab25,Turkey,228.89,False
781114,China,76.61,False
781112,China,251.64,False
a7657c,United States,197.61,False
7c6dd9,Australia,239.46,False
4ca8f4,Ireland,99.07,False
4bab2a,Turkey,227.55,False
3e3a40,Germany,103.56,False
a2c4cb,United States,164.37,False
4ca8db,Ireland,216.81,False
c06167,Canada,231.14,False
a261c0,United States,38.59,False
a0ba4e,United States,237.89,False
a44d3f,United States,227.46,False
c1e415,Canada,4.63,True
3dd1bd,Germany,52.43,False
a3f7b8,United States,152.43,False
4853f4,Kingdom of the Netherlands,180.03,False
a537b2,United States,262.22,False
4ca8d7,Ireland,87.89,False
4ca8d9,Ireland,207.89,False
7c6db7,Australia,126.83,False
4ca8d5,Ireland,155.43,False
7c6db4,Australia,245.09,False
ac6204,United States,235.68,False
4b25ea,Switzerland,10.8,True
ac0bb9,United States,211.46,False
acd838,United States,235.98,False
a631ba,United States,77.07,False
3c7438,Germany,221.01,False
3c7439,Germany,219.88,False
7810bc,China,216.22,False
a68d6f,United States,215.36,False
a08fc3,United States,62.98,False
c1e641,Canada,3.34,True
a7c7dd,United States,96.64,False
a93d3a,United States,57.84,False
a28928,United States,236.6,False
a8d4b0,United States,242.87,False
c05004,Canada,56.77,False
a31a7b,United States,273.64,False
3c0ac5,Germany,202.68,False
a8d4ad,United States,120.57,False
a511f6,United States,232.53,False
4baa54,Turkey,233.58,False
aba5ec,United States,180.22,False
888051,Viet Nam,111.4,False
888052,Viet Nam,210.89,False
ac62cc,United States,239.13,False
a751a7,United States,80.69,False
3c743a,Germany,225.94,False
a897e5,United States,132.72,False
ac75ee,United States,0.32,True
7c01f0,Australia,8.23,True
a5aa3a,United States,128.41,False
a4f1e5,United States,231.37,False
c06364,Canada,197.22,False
49c3b5,Czech Republic,27.75,False
ab8b80,United States,4.89,True
c05030,Canada,230.62,False
49c3b1,Czech Republic,43.71,False
c06362,Canada,169.62,False
aa7e7c,United States,259.54,False
aa7e7b,United States,213.28,False
48a5c8,Poland,38.35,False
c0635f,Canada,198.97,False
a28904,United States,6.94,True
add2a2,United States,99.68,False
a44d85,United States,9.26,True
c06358,Canada,112.58,False
c06357,Canada,150.35,False
c06359,Canada,172.92,False
ade5ba,United States,44.82,False
7cad58,Australia,248.07,False
a5aa78,United States,230.3,False
